[]
Data for benchmarking generated
Benchmarking completed
Ordered Positives Generator
Ordered Pair Select  
List A size:        1000 	 List B size:        1000
List A size:        2000 	 List B size:         500
         0.000036400 ; 0.00000 ; 0.980
         0.000070200 ; 0.00000 ; 0.945
         0.000103600 ; 0.00000 ; 0.929
         0.000137200 ; 0.00000 ; 0.923
         0.000175300 ; 0.00000 ; 0.943
         0.000213300 ; 0.00000 ; 0.957
         0.000251300 ; 0.00000 ; 0.966
         0.000293300 ; 0.00001 ; 0.987
         0.000331900 ; 0.00000 ; 0.992
         0.000371600 ; 0.00000 ; 1.000
         0.000416000 ; 0.00000 ; 1.018
         0.000458500 ; 0.00000 ; 1.028
         0.000496800 ; 0.00000 ; 1.028
         0.000536800 ; 0.00000 ; 1.032
         0.000572600 ; 0.00000 ; 1.027
         0.000614800 ; 0.00000 ; 1.034
         0.000653000 ; 0.00000 ; 1.034
         0.000697300 ; 0.00000 ; 1.042
         0.000735300 ; 0.00000 ; 1.041
         0.000777200 ; 0.00000 ; 1.046
List A size:        4000 	 List B size:        4000
         0.000118700 ; 0.00001 ; 0.931
         0.000238700 ; 0.00001 ; 0.936
         0.000357300 ; 0.00001 ; 0.934
         0.000476200 ; 0.00001 ; 0.934
         0.000597800 ; 0.00000 ; 0.938
         0.000718200 ; 0.00000 ; 0.939
         0.000842500 ; 0.00000 ; 0.944
         0.000970200 ; 0.00001 ; 0.951
         0.001093000 ; 0.00001 ; 0.953
         0.001274600 ; 0.00002 ; 1.000
         0.001342400 ; 0.00001 ; 0.957
         0.001470000 ; 0.00001 ; 0.961
         0.001627000 ; 0.00003 ; 0.982
         0.001715900 ; 0.00002 ; 0.962
         0.001833400 ; 0.00001 ; 0.959
         0.001957500 ; 0.00001 ; 0.960
         0.002087800 ; 0.00001 ; 0.964
         0.002210400 ; 0.00001 ; 0.963
         0.002333700 ; 0.00001 ; 0.964
         0.002590300 ; 0.00023 ; 1.016
List A size:        4000 	 List B size:         500
         0.000065100 ; 0.00001 ; 0.926
         0.000126300 ; 0.00001 ; 0.898
         0.000192500 ; 0.00000 ; 0.912
         0.000262600 ; 0.00001 ; 0.933
         0.000333100 ; 0.00000 ; 0.947
         0.000405000 ; 0.00000 ; 0.960
         0.000477900 ; 0.00000 ; 0.971
         0.000551500 ; 0.00000 ; 0.980
         0.000630100 ; 0.00001 ; 0.995
         0.000703300 ; 0.00001 ; 1.000
         0.000778500 ; 0.00000 ; 1.006
         0.000855000 ; 0.00001 ; 1.013
         0.000922700 ; 0.00003 ; 1.009
         0.000989600 ; 0.00000 ; 1.005
         0.001060500 ; 0.00000 ; 1.005
         0.001153100 ; 0.00003 ; 1.025
         0.001224000 ; 0.00006 ; 1.024
         0.001279300 ; 0.00000 ; 1.011
         0.001362800 ; 0.00004 ; 1.020
         0.001419800 ; 0.00000 ; 1.009
List A size:         500 	 List B size:         500
         0.000015200 ; 0.00000 ; 1.075
         0.000029200 ; 0.00000 ; 1.033
         0.000042500 ; 0.00000 ; 1.002
         0.000055500 ; 0.00000 ; 0.981
         0.000070400 ; 0.00000 ; 0.996
         0.000085100 ; 0.00000 ; 1.003
         0.000098800 ; 0.00000 ; 0.998
         0.000186500 ; 0.00001 ; 1.649
         0.000180200 ; 0.00003 ; 1.416
         0.000141400 ; 0.00000 ; 1.000
         0.000154300 ; 0.00000 ; 0.992
         0.000172500 ; 0.00000 ; 1.017
         0.000187000 ; 0.00000 ; 1.017
         0.000204700 ; 0.00000 ; 1.034
         0.000228900 ; 0.00002 ; 1.079
         0.000235400 ; 0.00000 ; 1.040
         0.000249600 ; 0.00000 ; 1.038
         0.000263700 ; 0.00000 ; 1.036
         0.000279900 ; 0.00000 ; 1.042
         0.000294100 ; 0.00000 ; 1.040
Binary Ordered Select
List A size:        1000 	 List B size:        1000
         0.000008800 ; 0.00000 ; 0.746
         0.000009000 ; 0.00000 ; 0.763
         0.000010300 ; 0.00000 ; 0.873
         0.000010300 ; 0.00000 ; 0.873
         0.000010400 ; 0.00000 ; 0.881
         0.000011600 ; 0.00000 ; 0.983
         0.000011700 ; 0.00000 ; 0.992
         0.000011500 ; 0.00000 ; 0.975
         0.000011700 ; 0.00000 ; 0.992
         0.000011800 ; 0.00000 ; 1.000
         0.000012500 ; 0.00000 ; 1.059
         0.000012800 ; 0.00000 ; 1.085
         0.000012900 ; 0.00000 ; 1.093
         0.000012700 ; 0.00000 ; 1.076
         0.000012600 ; 0.00000 ; 1.068
         0.000012400 ; 0.00000 ; 1.051
         0.000012300 ; 0.00000 ; 1.042
         0.000012200 ; 0.00000 ; 1.034
         0.000011900 ; 0.00000 ; 1.008
         0.000011600 ; 0.00000 ; 0.983
List A size:        1000 	 List B size:        2000
         0.000009000 ; 0.00000 ; 0.726
         0.000010400 ; 0.00000 ; 0.839
         0.000010400 ; 0.00000 ; 0.839
         0.000011500 ; 0.00000 ; 0.927
         0.000011800 ; 0.00000 ; 0.952
         0.000011800 ; 0.00000 ; 0.952
         0.000011600 ; 0.00000 ; 0.935
         0.000012500 ; 0.00000 ; 1.008
         0.000012600 ; 0.00000 ; 1.016
         0.000012400 ; 0.00000 ; 1.000
